1911-88453;Marcus Sutton;1936-08-11;MS;IT;64;
1920-29102;Caleb Ortiz;1988-06-22;MS;CS;12;
1961-08268;Maggie Quinn;1943-06-10;MS;CS;62;
1981-55743;Grace Nichols;1990-12-05;BS;CS;80;
1909-21561;Mollie Simmons;1950-08-15;MS;IT;71;
1919-05619;Cora Maxwell;1947-07-02;BS;IT;70;
1966-48636;Ivan Hunt;1946-01-29;BS;CS;61;
1969-17605;Ada Carroll;1918-10-28;MS;IT;124;
1956-60677;Gabriel Cruz;1965-10-16;BS;IT;26;
2010-44247;Howard Powell;1973-04-06;BS;IT;99;
2010-84643;Lois Griffin;1916-10-21;BS;IT;33;
1952-99833;Henry Joseph;1946-11-02;MS;IT;132;
2002-29729;Eunice Sandoval;1987-12-14;BS;CS;81;
1993-71114;Hattie Manning;1936-06-12;MS;IT;133;
2000-53848;Leon Mack;1934-11-17;MS;IT;22;
2007-03052;Roxie Cooper;1911-07-14;MS;IT;140;
1978-77024;Roger Bryan;1950-09-07;MS;IT;128;
1901-95636;Genevieve Gardner;1959-03-25;BS;IT;12;
2012-28111;Ora Clark;1981-02-25;BS;CS;120;
1936-68160;Francisco Hampton;1965-02-26;BS;IT;33;
1987-71144;Lida Fields;1913-10-03;BS;CS;118;
1982-44608;Martha Simon;1924-01-28;BS;CS;31;
1988-57224;Millie Cortez;1918-08-01;BS;IT;65;
1902-55388;Jane Cox;1980-09-11;BS;IT;8;
1947-11479;Mattie Goodwin;1942-09-18;MS;CS;100;
1959-38242;Leroy Murray;1998-10-22;MS;CS;52;
1928-00779;Estella Larson;1989-03-01;MS;IT;83;
1914-64550;Jerry Ryan;1995-11-11;BS;CS;88;
1993-55983;Susan Schultz;1927-07-13;BS;CS;113;
1987-15212;Mayme Moody;1934-09-16;MS;IT;29;
1931-99291;Myra Owens;1920-03-13;BS;IT;26;
1957-84430;Marcus Patton;1947-05-13;MS;CS;75;
1999-23212;Duane Grant;1971-05-19;MS;CS;108;
1947-81198;Linnie Padilla;1939-11-22;MS;IT;110;
2015-82560;Sophia Sims;1927-07-23;MS;CS;125;
1975-68082;Georgie Walton;1938-02-12;BS;CS;29;
1984-60847;Eugene Luna;1996-07-14;BS;IT;52;
1977-50928;Micheal Schultz;1921-11-30;BS;IT;84;
1907-70015;Michael Ramos;1924-02-02;BS;CS;40;
2008-02877;Martha Sharp;1934-03-04;BS;IT;0;
1921-29747;Gavin Keller;1957-01-24;BS;IT;100;
2016-85138;Helena Soto;1958-12-08;BS;IT;52;
1986-00270;Gordon Jensen;1970-10-31;BS;IT;132;
1989-91616;Ernest Abbott;1927-05-07;MS;IT;73;
1932-59314;Emilie Santos;1924-09-09;MS;CS;49;
1915-03050;Derek Fox;1916-01-29;MS;IT;50;
1946-54834;William McCoy;1916-01-15;MS;CS;133;
1910-41497;Cecilia King;1933-03-16;BS;IT;135;
1975-69355;Johnny Townsend;1940-10-22;BS;IT;132;
1975-05938;Maude Murray;1911-08-10;MS;IT;78;
1976-33191;Jayden Nguyen;1952-11-08;MS;CS;40;
1998-31737;Glenn Bishop;1992-08-08;BS;CS;123;
2002-22002;Sara Cobb;1934-12-04;BS;CS;18;
1957-02642;Sara Page;1959-10-04;MS;CS;119;
2003-11969;Ernest Webster;1972-03-20;BS;IT;30;
1903-73982;Travis Bryant;1996-01-22;MS;CS;54;
1978-62524;Amanda Martinez;1929-01-27;MS;CS;102;
1982-86618;Wayne McKinney;1998-10-06;BS;IT;83;
1977-60277;Cordelia Reese;1917-09-18;MS;CS;74;
1972-80477;Allie Morales;1973-03-04;BS;IT;132;
2002-88763;Lawrence Sherman;1917-10-02;MS;IT;67;
1926-56679;Rhoda Hall;1961-06-29;BS;CS;112;
1945-21298;Isabella Guerrero;1919-12-29;BS;IT;78;
1901-38981;Josephine Beck;1936-04-04;BS;IT;57;
2013-73659;Theresa Hill;1933-07-15;MS;IT;31;
2010-48105;Cordelia Holmes;1982-08-19;MS;IT;15;
1975-81629;Arthur Patterson;1942-04-01;BS;IT;112;
1979-67601;Ivan Wilkerson;1921-07-22;MS;IT;29;
2014-91560;Bradley Garza;1977-12-03;MS;CS;15;
1905-83031;Maria Tran;1953-07-27;MS;CS;51;
1936-82855;Lloyd Hamilton;1955-05-12;BS;IT;7;
1999-56164;Shane Lyons;1997-05-07;MS;CS;5;
1915-36144;Corey Vega;1990-09-31;BS;IT;20;
1936-06863;Caroline Tran;1984-04-18;BS;IT;17;
2015-27115;Estella Fowler;1913-08-10;MS;IT;92;
1901-82951;Herman Abbott;1992-07-15;MS;CS;31;
1900-67579;Maurice Lyons;2000-04-01;BS;IT;97;
1985-59724;Aaron Wells;1924-07-07;BS;IT;46;
1952-70739;Gavin Sanchez;1908-04-12;MS;CS;93;
1970-16186;Lester Walters;1952-04-23;MS;CS;51;
1982-72277;Sylvia Rodgers;1963-07-17;BS;CS;110;
1992-24390;Noah Hamilton;1937-08-04;MS;CS;93;
1945-85255;Celia Baker;1981-06-11;BS;CS;62;
2004-21945;Kevin West;1976-09-08;BS;CS;76;
2013-46183;Adele Mathis;1983-05-07;MS;IT;87;
1909-66308;Nettie Tyler;1971-05-15;BS;IT;70;
1943-76590;Jayden Flores;1987-01-09;BS;CS;17;
1983-39890;Chris McKinney;1957-10-17;MS;IT;75;
1956-92443;Keith Lewis;1956-06-19;MS;IT;43;
1911-10121;Nannie Rogers;1921-05-20;MS;IT;31;
1981-11029;Warren Pearson;1951-11-11;BS;IT;81;
1934-58785;Bobby Perkins;1912-03-19;BS;CS;36;
1999-98249;Eugene Bowen;1920-01-21;MS;IT;17;
1978-51777;Gavin Becker;1973-04-24;BS;CS;69;
2015-11488;Essie Adams;1988-08-02;BS;IT;112;
1975-48921;Stephen Reed;1926-03-21;BS;CS;71;
1979-56678;Norman Gross;1992-04-21;BS;CS;103;
1962-85387;Matilda Fernandez;1916-09-25;BS;CS;147;
1986-87448;Alex Campbell;1920-11-20;BS;CS;16;
1966-43598;Beulah Fuller;1942-02-07;BS;CS;40;
1957-22121;Brett Drake;1900-11-13;MS;CS;134;
1984-46260;Bruce McBride;1959-10-11;BS;IT;73;
1947-15296;Tillie Robertson;2000-07-28;BS;IT;98;
1900-18457;Ernest Malone;1918-10-21;MS;IT;146;
2008-80219;Sallie Becker;1912-08-07;MS;CS;135;
1957-93545;Vernon Ballard;1900-01-20;BS;IT;43;
2007-01950;Sean Barrett;1948-05-24;MS;CS;80;
1945-21744;Luke Carr;1962-02-12;MS;IT;103;
1943-09906;Eleanor Shelton;1955-01-08;MS;IT;114;
1925-94539;Ella Riley;1950-12-17;MS;CS;30;
1938-77676;Herman Dunn;1932-10-29;BS;IT;118;
1978-53409;Brian Henderson;1976-07-15;MS;IT;58;
1972-16672;Inez Simmons;1933-05-02;BS;CS;103;
2002-55375;Hunter Hampton;1993-06-07;MS;CS;51;
1950-30664;Dennis Diaz;1967-06-28;MS;CS;56;
1975-71120;Estelle Hale;1960-10-09;MS;CS;40;
2012-27460;Chad Reid;1910-07-28;BS;IT;27;
1978-33242;Lucy Higgins;1904-05-15;MS;CS;93;
1913-67930;Lizzie Clark;1929-08-13;MS;CS;21;
1950-36722;Robert Neal;1938-11-20;BS;CS;67;
1995-06265;Evan Nguyen;1946-11-15;BS;IT;77;
1959-04996;Lucille Hicks;1935-09-05;MS;IT;27;
1938-96421;Lucinda Hughes;1915-12-10;BS;IT;132;
2016-99240;Marian Poole;1942-02-03;MS;CS;13;
2016-52639;Jacob Chambers;1909-04-17;BS;CS;115;
1955-43367;Johnny Fletcher;1971-11-10;BS;IT;146;
1907-27686;Gary Wright;1957-09-28;MS;CS;140;
2015-07046;Rachel Tran;1980-02-30;BS;CS;106;
1954-47616;Mary Fernandez;1955-02-08;BS;CS;2;
1913-70851;Evan Klein;1996-12-27;MS;CS;144;
1902-33666;Katie Warren;1937-03-21;BS;CS;136;
1938-14976;Eddie Graves;1994-02-26;BS;CS;19;
1924-18984;Millie Gibson;1995-07-13;MS;CS;1;
1926-84916;James Stevenson;1990-01-15;BS;CS;24;
1909-45872;Charles Wilkerson;1999-09-05;BS;IT;86;
1943-50345;Henry Lloyd;1903-07-10;BS;CS;121;
1966-39223;Bertie Harmon;1943-12-15;BS;CS;123;
2010-12079;Chester Harmon;1944-12-12;BS;IT;43;
1939-68649;Mae Matthews;1993-08-15;MS;IT;22;
2011-03168;Ellen Alvarez;1974-06-13;MS;CS;112;
2006-91815;Jacob Martin;1917-11-06;MS;CS;43;
1953-17337;Duane Phelps;1996-02-26;MS;CS;25;
1985-48145;Jason Lane;1941-06-02;BS;IT;24;
2004-76049;Grace Watts;1964-08-20;MS;IT;57;
1973-89203;Katharine Garcia;1937-04-22;MS;CS;93;
1972-07967;Corey Ray;2000-07-15;MS;CS;46;
1962-80302;Henry Tate;1992-08-31;MS;IT;38;
1945-13476;Gerald Glover;1955-05-24;BS;CS;24;
1950-92418;Jean Davis;1941-03-09;MS;CS;65;
1997-77629;Inez Daniels;1929-11-18;BS;CS;5;
2010-18396;Jayden Grant;1953-03-01;MS;CS;63;
1934-34601;Micheal Bennett;1980-06-23;MS;CS;108;
1942-42113;Laura Cole;1938-03-25;MS;IT;16;
1919-34056;Leah Patton;1934-07-27;MS;CS;45;
1940-72542;Hettie McBride;1990-08-27;MS;IT;110;
1954-82721;Lois Reeves;1920-12-17;BS;CS;59;
1998-89760;Harold Scott;1948-04-15;BS;CS;90;
2007-32791;Eric Sharp;1934-07-10;BS;CS;147;
2012-21964;Genevieve Erickson;1961-11-14;BS;IT;19;
1963-35910;Dustin Foster;1939-08-22;MS;CS;34;
1914-11129;Emilie Ballard;1974-12-12;MS;CS;91;
1902-96173;Wayne Houston;1947-01-06;BS;IT;60;
1939-82204;Jimmy Fitzgerald;1988-08-15;MS;IT;115;
1920-63130;Mina McBride;1914-04-22;BS;CS;67;
2015-81350;Eleanor Castro;1947-02-06;BS;IT;104;
1972-92972;Lucas Nash;1937-05-05;BS;IT;15;
1953-75781;Lewis Walters;1964-08-25;MS;IT;58;
1977-21079;Mattie Hamilton;1975-12-08;MS;CS;143;
1928-66296;Carolyn Harmon;1990-07-31;BS;IT;23;
1931-35038;Chad Hunter;1923-12-01;BS;IT;20;
1903-77041;Brent Norman;1988-05-06;BS;IT;144;
1978-38575;Olga Miles;1924-09-26;BS;IT;61;
1910-05829;Matilda Potter;1921-08-09;MS;IT;38;
1961-81326;Cecelia Bryant;1963-12-21;MS;CS;12;
1959-38406;Joshua Yates;1942-04-12;BS;IT;90;
2001-23527;Gordon Sullivan;1918-03-09;MS;CS;49;
1924-90196;Jerome Reynolds;1922-02-17;MS;CS;97;
1920-22984;Addie Stone;1953-08-27;BS;CS;74;
1947-70670;Nathaniel Gill;1962-02-26;MS;IT;65;
1986-50509;Max Padilla;1979-03-30;BS;CS;64;
1960-19368;Virginia Butler;1918-10-22;BS;CS;63;
2008-56806;Evelyn Robbins;1997-02-17;BS;CS;52;
1935-06828;Myra Greene;1943-03-05;MS;CS;16;
1958-90005;Nicholas Curtis;1992-07-24;MS;IT;11;
1903-88793;Grace Martin;1971-09-26;MS;IT;147;
1916-48907;Mable James;1918-01-01;MS;CS;6;
1955-34808;Richard Watkins;1913-02-26;MS;CS;94;
1990-04646;Lucas Bush;1943-04-14;BS;CS;3;
1922-64333;Bess Anderson;1965-08-03;BS;IT;140;
1992-39606;Luke Lamb;1927-07-26;MS;CS;136;
1988-97004;Betty Higgins;1978-11-05;MS;IT;48;
1917-39965;Steven Neal;1948-03-07;MS;CS;66;
1969-58466;Carolyn Boone;1931-09-28;MS;IT;0;
1937-35482;Bessie Becker;1941-06-07;BS;IT;142;
1993-75972;Owen Parker;1914-08-28;BS;IT;140;
1992-38837;Glen Myers;1934-04-28;MS;IT;59;
1915-84446;Eleanor Henderson;1940-11-10;BS;IT;98;
1928-10130;Dorothy Andrews;1933-10-28;BS;CS;21;
1996-79685;Travis Blair;1946-06-25;BS;CS;97;
1939-21768;Bryan Kennedy;1941-08-10;BS;CS;26;
1900-47158;Estella McKinney;1914-09-21;MS;IT;132;
1994-34982;Larry Mendoza;1926-06-14;BS;IT;42;
2014-82473;Eva Black;1986-02-09;BS;IT;93;
1970-21080;Kevin Page;1905-12-22;MS;CS;93;
1933-34031;Evan Walton;1966-05-26;BS;IT;90;
1936-19953;Marian Chandler;1940-08-15;MS;CS;75;
1912-90154;Adelaide Garrett;1934-03-02;MS;IT;16;
1937-04979;Randall Murray;1970-05-09;BS;IT;38;
1940-57499;Victoria Mann;2000-04-28;MS;IT;59;
1954-16780;Myrtle Webb;1978-01-24;MS;CS;80;
1923-76872;Erik Bryan;1989-05-05;MS;IT;69;
1914-87472;Mike Ortega;1946-03-19;MS;CS;57;
1938-99947;Eric Riley;1987-04-26;BS;IT;116;
2008-69881;Linnie Thomas;1900-09-30;BS;CS;28;
1995-83462;Tom Warren;1989-12-22;MS;CS;127;
2001-00482;Francis Haynes;1927-05-15;MS;CS;62;
1987-62281;Mae Adkins;1946-01-23;MS;IT;73;
1902-37953;Jean Kelley;1953-02-06;MS;IT;50;
2016-41055;Helen Baker;1940-07-12;BS;IT;118;
1991-10219;Marcus Tran;1964-12-27;MS;CS;19;
1999-73405;Jonathan Zimmerman;1920-12-10;MS;CS;73;
1929-19278;Hulda Lloyd;1971-10-28;BS;IT;75;
1926-00622;Harriett Casey;1958-09-28;MS;IT;36;
1948-56447;Wayne Ramirez;1941-04-26;BS;IT;116;
1930-82740;Addie Bass;1900-09-06;MS;CS;72;
1903-31749;Matilda Beck;1995-02-08;BS;CS;32;
1979-58987;Edgar Mitchell;1935-10-13;MS;CS;92;
2008-27538;Linnie Moreno;1951-06-05;BS;CS;76;
2015-31869;Paul Wright;1962-04-02;MS;IT;16;
1996-11013;Barbara Stevens;1986-02-07;BS;IT;82;
1905-71366;Jacob Brock;1927-07-11;BS;CS;94;
1985-29254;Bradley Dunn;1922-09-16;MS;CS;110;
1972-30991;Lena Norman;1915-10-12;BS;IT;26;
1948-95561;Ola Beck;1915-05-06;MS;IT;39;
1918-93432;Cecilia Sanchez;1933-06-10;BS;IT;4;
1989-96860;Bryan Parks;1924-01-20;MS;IT;72;
1968-20629;Peter Todd;1975-10-08;BS;CS;109;
1987-72314;Elizabeth Simmons;1917-08-03;BS;IT;131;
1936-76282;Brian Banks;1927-04-01;MS;IT;2;
1902-48835;Chris Wood;1907-02-02;BS;IT;127;
1962-80048;Ellen Hines;1924-11-05;BS;CS;136;
1967-64152;Clyde Young;1974-09-02;BS;IT;64;
2012-25563;Nelle Clarke;1945-08-16;BS;CS;16;
1922-52187;Bernice Summers;1959-09-29;BS;IT;2;
2001-01841;Jennie Gutierrez;1972-04-04;MS;IT;64;
2004-56306;Steve Sutton;1978-03-13;BS;IT;142;
1934-39117;Eddie Santiago;1969-02-14;BS;CS;9;
1988-49604;Patrick Price;1982-12-03;BS;IT;74;
1983-90406;Owen Williams;1975-03-10;BS;IT;119;
1982-27966;Max Harmon;1954-11-07;BS;IT;93;
1958-97319;Gilbert Daniels;1927-08-26;MS;IT;131;
1912-35400;Herman Moody;1965-04-31;BS;CS;17;
2006-57511;Lee Barber;1912-10-06;BS;CS;51;
1924-25881;Jackson Chambers;1975-04-22;MS;CS;98;
1943-60650;Annie Stevenson;1925-02-12;MS;CS;65;
1996-72252;Allie Hall;1941-12-26;MS;CS;91;
1975-12326;Luke Stevenson;1912-12-26;BS;IT;105;
1958-80687;Howard Schmidt;1963-04-12;BS;CS;79;
1918-63204;Birdie Shelton;1991-10-16;BS;CS;126;
1975-08178;Lydia Dean;1948-10-10;BS;CS;58;
1985-56712;Bernard Clark;1973-02-26;BS;IT;84;
1907-12994;David Salazar;1961-02-06;MS;CS;141;
2008-10326;Alexander Andrews;1992-07-04;BS;IT;108;
2016-96791;Rosa Richards;1910-05-09;MS;IT;121;
1916-23527;Flora Little;1950-07-10;BS;CS;89;
2015-63728;Alta Hoffman;1965-08-30;BS;IT;57;
1979-36876;Sarah Ward;1925-08-28;BS;IT;66;
1906-65396;Rhoda Reed;1950-12-14;BS;IT;59;
1939-01234;Larry Ward;1953-12-22;MS;CS;63;
1975-54570;Dorothy Richards;1953-07-21;MS;IT;23;
2013-88495;Theresa Reid;1918-02-09;MS;CS;2;
1999-77694;Jerry Gutierrez;1903-07-14;BS;CS;140;
1938-83448;Duane Abbott;1975-11-14;MS;CS;41;
1960-41981;Celia Russell;1997-11-08;MS;IT;146;
1960-77554;James Morris;1968-05-25;MS;IT;133;
1981-34886;Olive Griffith;1942-12-30;BS;CS;70;
1978-20460;Hallie Gordon;1906-01-27;BS;IT;56;
2002-27334;Glen Harper;1985-01-11;MS;IT;33;
2016-85347;Noah Murray;1931-02-15;BS;IT;17;
1959-77413;Herbert Osborne;1905-09-19;MS;CS;50;
1931-43343;Mildred Burke;1943-07-14;BS;IT;0;
1984-59701;Adam Garrett;1985-07-14;BS;CS;123;
1983-56961;Alberta Miller;1950-03-28;BS;IT;132;
1992-22571;Micheal Massey;1992-07-05;BS;CS;145;
1998-11598;Grace Carroll;1929-08-25;BS;IT;18;
1982-94798;Mayme Kennedy;1943-04-26;BS;CS;74;
1961-10930;Benjamin Poole;1936-02-30;BS;CS;140;
2011-10596;Russell Griffith;1900-08-27;MS;CS;64;
1993-41408;Clarence Porter;1970-02-22;BS;IT;109;
1975-39852;Bryan Murphy;1952-07-17;MS;CS;4;
2010-95597;Joe Howell;1949-09-16;BS;CS;21;
1953-23553;Logan Campbell;1989-10-06;MS;IT;56;
1917-90121;Alberta Klein;1954-04-14;MS;CS;21;
1925-03493;Leon Burke;1929-09-05;BS;CS;11;
1988-53033;Maurice Washington;1959-09-08;MS;IT;31;
2004-05534;Dollie Lynch;1952-02-25;MS;CS;124;
1956-26562;Alvin Ford;1948-11-07;MS;CS;0;
1918-72615;Elva Fox;1945-12-28;MS;IT;146;
1926-12549;Clyde Horton;1994-06-15;BS;CS;141;
2008-64688;Brent Weaver;1943-04-06;MS;IT;114;
1929-85587;Adelaide Gregory;1958-01-14;MS;IT;45;
1958-78948;Charlie Holland;1946-02-20;MS;IT;19;
1952-31764;Ivan Caldwell;1906-03-25;BS;CS;128;
1920-62706;Barbara Hopkins;1970-11-31;MS;CS;129;
1908-95042;Johnny Cox;1965-12-30;MS;CS;114;
1973-50302;Sylvia Beck;1907-02-08;BS;IT;54;
1952-10181;Billy Ellis;1900-05-23;BS;CS;7;
2003-98767;Leila Morris;1957-02-24;MS;CS;139;
2009-70594;Henry Garner;1943-12-04;BS;CS;17;
1929-66066;Edna Graham;1911-12-09;MS;CS;23;
1956-81805;Rosie Wheeler;1965-09-13;BS;CS;81;
1944-60727;Alvin Kennedy;1997-01-14;BS;IT;24;
1979-27572;Annie Hoffman;1989-03-20;BS;CS;65;
1932-53632;Jayden White;1999-04-01;BS;IT;49;
1942-96411;Evelyn Hardy;1908-03-29;BS;IT;79;
2006-10684;Chad Dunn;1958-03-11;MS;IT;28;
1950-49537;Dustin Harper;1934-09-11;MS;IT;146;
1900-70815;Ellen Barton;1953-12-31;BS;CS;5;
1920-22192;Henry Hart;1927-09-07;BS;IT;114;
2007-38335;Jordan Garner;1960-11-08;MS;CS;35;
1930-41054;Emilie Powers;1987-12-15;BS;CS;69;
1979-76443;Sophie Gibbs;1931-10-01;MS;IT;137;
1975-81334;Jeremiah Graves;1969-02-03;MS;CS;102;
1994-84430;Caroline Gibbs;1901-02-06;BS;CS;93;
1942-97278;Jose Brown;1912-01-27;MS;IT;77;
1940-11476;Cora Gross;1911-05-16;BS;CS;25;
1963-60507;Calvin Cross;1984-08-15;MS;IT;94;
1985-72719;Carrie Meyer;1911-11-02;MS;IT;88;
1942-00846;Jon Powers;1901-03-06;BS;CS;134;
2013-00346;Louis Anderson;1987-04-19;BS;CS;113;
1927-10967;Dominic Chavez;1959-07-21;BS;IT;95;
1900-80904;Mike Henry;1939-04-03;BS;IT;26;
1910-76710;Mildred Wallace;1945-02-02;MS;IT;89;
1903-80164;Antonio Gordon;1946-08-09;BS;IT;137;
1954-78237;Mario Greer;1983-09-11;MS;IT;114;
1942-82212;Vincent Banks;1906-11-04;MS;IT;128;
1998-80508;Theodore Spencer;1926-05-19;MS;IT;56;
2002-54619;Lucinda Black;1956-11-09;BS;IT;98;
2016-30264;Mae McCoy;1914-09-21;BS;IT;132;
1947-00189;Brett Gregory;1996-07-25;MS;CS;26;
1934-67921;Lucinda Cruz;1919-07-29;MS;CS;75;
2002-83880;Eleanor Stewart;1944-05-10;BS;CS;125;
1923-01008;Augusta Quinn;1991-08-24;MS;IT;12;
1917-84865;Elnora Payne;1901-09-20;MS;CS;90;
1938-74234;Peter Powers;1937-02-06;BS;CS;7;
2011-00315;Lelia Fernandez;1946-08-07;MS;IT;93;
2012-52247;Annie Warren;1948-04-09;MS;CS;56;
1957-80583;Melvin Long;1963-10-23;BS;IT;63;
1931-72484;Eric Wheeler;1931-12-03;MS;IT;13;
2004-60348;Myra Craig;1902-12-06;MS;CS;59;
2002-06977;Ronald Steele;1970-04-22;MS;IT;50;
1928-98866;Sue Gibson;1930-01-10;MS;IT;59;
2010-74520;Rena Little;1927-03-14;BS;IT;4;
1984-86993;Ronnie Hudson;1997-07-17;BS;IT;116;
1959-41802;Dale Cruz;1936-10-07;BS;IT;84;
2016-30245;Eugenia McLaughlin;1989-03-03;BS;IT;86;
1907-93631;James Johnston;1973-06-22;MS;IT;98;
1942-66600;Alfred Jones;1990-05-16;MS;CS;115;
2007-39345;Donald May;1901-06-29;BS;IT;102;
2001-77275;Alberta Frank;1953-12-18;MS;IT;43;
1916-44197;Marc Santos;1958-06-01;BS;CS;72;
1969-66073;Ray Salazar;1974-09-31;MS;CS;14;
2005-70625;Birdie Bailey;1963-02-26;BS;CS;11;
1923-63384;Cordelia Colon;1972-10-25;MS;CS;111;
1975-31739;Hunter Cannon;1971-07-14;MS;IT;80;
1901-40584;Noah Armstrong;1980-11-01;MS;CS;72;
1924-45691;Jessie Ortega;1945-05-02;BS;CS;76;
1905-08603;Jay Brock;1923-09-07;BS;IT;9;
1925-52923;Ida Silva;1931-07-02;MS;CS;53;
1987-10786;Evelyn McGuire;1964-01-08;BS;IT;20;
1923-14942;Nathaniel Matthews;1989-04-04;BS;CS;60;
1999-85864;Glen Potter;1904-04-02;BS;IT;97;
1988-67328;Derrick Spencer;1989-05-07;MS;IT;24;
1964-11571;Ivan McDaniel;1944-04-31;BS;CS;58;
1900-43416;Emma Massey;1965-10-06;MS;IT;92;
2001-64428;Theodore McDaniel;1947-02-02;BS;CS;26;
1900-90357;Hester Cain;1970-03-29;BS;IT;24;
1931-01109;Janie Rice;1935-03-17;BS;CS;17;
1967-05762;Christian Osborne;1909-04-31;MS;IT;132;
1906-91829;Cordelia Gray;1962-11-30;BS;CS;133;
1966-31530;Mildred Wood;1914-04-03;MS;IT;42;
2005-92679;Douglas Carter;1963-08-15;MS;CS;46;
1982-83271;Joe Wilkerson;2000-01-25;MS;IT;71;
2011-41137;Jon Porter;1903-04-24;MS;CS;27;
1902-25551;Nellie Aguilar;1977-04-14;BS;IT;10;
2000-46650;Wayne Knight;1980-07-01;BS;CS;60;
1987-29362;Troy Ortega;1988-06-23;BS;IT;101;
1920-90898;Jennie Fisher;1947-02-24;BS;IT;86;
1993-34342;Cameron Salazar;1972-11-10;BS;CS;125;
1961-47529;Jonathan Powers;1974-12-25;BS;IT;9;
1904-62473;Maurice Goodwin;1982-05-01;BS;CS;129;
1987-29352;Dollie Gregory;1983-05-18;BS;IT;7;
1915-64688;Aaron Romero;1952-06-02;MS;CS;135;
1909-67326;Beulah Webster;2000-01-23;MS;IT;5;
1904-49661;Frank Fox;1924-11-26;MS;IT;60;
1919-60236;Mable Reese;1939-03-02;BS;IT;54;
1966-82116;Clayton Lewis;1913-04-13;MS;CS;121;
1978-14422;Harold Moore;1993-12-31;BS;IT;12;
1968-89702;Callie Caldwell;1939-11-31;MS;CS;101;
1990-46818;Lucile Barnett;2000-03-09;MS;CS;21;
2001-79487;Bobby Rose;1921-10-13;BS;CS;103;
1965-35362;Sadie Kim;1991-07-28;BS;IT;118;
1967-49792;Dollie Castillo;1955-05-31;BS;CS;48;
1940-62349;Corey Marsh;1955-10-05;MS;IT;44;
1991-52796;Jason Pena;1993-08-19;BS;IT;61;
1910-47044;Hallie Stevenson;1906-12-01;BS;IT;57;
1955-09567;Oscar McCoy;1932-06-25;MS;CS;74;
1972-77283;Rosie Hubbard;1957-10-16;BS;IT;136;
2002-31684;Lina Carroll;1995-04-06;MS;CS;21;
1957-24872;Lillian Tran;1909-11-16;BS;IT;80;
1978-08840;Cecilia Stewart;1972-12-04;MS;CS;84;
1973-55035;Luke Douglas;1978-06-02;BS;CS;63;
1906-90239;Adeline Arnold;1917-05-14;MS;IT;100;
1988-06861;Marie Robertson;1934-10-18;MS;CS;142;
1902-67329;Gary Barrett;1915-05-27;MS;IT;28;
1983-77073;Todd Oliver;1950-03-08;BS;IT;96;
1975-34909;Georgia Ferguson;1994-09-05;BS;CS;114;
1940-48251;Eddie Barber;1986-05-08;MS;IT;33;
1982-77871;Dora Kelley;1955-12-31;BS;IT;41;
1941-36196;Katharine Frank;1928-05-11;MS;CS;35;
1917-53305;Lela Reese;1910-11-20;BS;IT;83;
1929-99603;Lucinda Gordon;1911-12-03;MS;CS;71;
1995-86385;Bertha Lyons;1945-05-13;MS;CS;90;
1968-08383;Shane Higgins;1957-07-23;MS;CS;97;
2014-22712;Ellen Frazier;1959-01-31;BS;CS;33;
1931-58557;Maude Sanders;1942-10-01;MS;CS;17;
1944-60499;Herbert Wong;1953-06-28;MS;IT;12;
1911-03157;Myra Howard;1939-07-05;MS;CS;103;
2004-43293;Robert Williams;1955-05-09;MS;IT;142;
1931-06755;Ola Christensen;1991-04-09;MS;IT;100;
1901-45582;Kyle Mathis;1998-05-21;BS;IT;76;
1963-97075;Douglas Shelton;1996-01-04;BS;IT;6;
1946-40120;Floyd Diaz;1940-11-12;MS;CS;110;
1943-52186;Maurice Morales;1983-08-26;MS;IT;143;
1992-53293;Shawn McCarthy;1912-11-02;BS;CS;5;
1923-58174;Etta Wise;1988-06-12;MS;CS;4;
2013-41139;Cecilia Moreno;1968-05-29;MS;IT;98;
1991-77884;Lottie Tate;1905-02-24;MS;CS;101;
1904-87283;Steven Norris;1921-02-18;MS;IT;86;
2002-07386;Sue Keller;1929-12-26;BS;IT;29;
1930-58481;Erik Gonzales;1979-01-19;BS;CS;81;
1947-26790;Madge Casey;1904-03-03;MS;IT;146;
1910-26843;Celia Hicks;1908-03-19;MS;IT;125;
1993-99201;Chester Terry;1986-03-29;BS;CS;36;
1906-61238;Lelia Mitchell;1918-07-14;BS;IT;131;
1925-03514;Caroline Klein;1943-06-13;MS;CS;29;
1950-13287;Tom Miller;1977-06-22;MS;CS;135;
1939-08450;Birdie Johnson;1941-05-13;BS;CS;87;
1941-56685;Helena Evans;1983-08-27;BS;IT;133;
1910-09631;Tyler Morales;1926-12-26;BS;IT;92;
1903-36152;Iva Christensen;1912-09-04;BS;CS;49;
1905-55776;Stanley Lane;1930-11-30;MS;CS;3;
1978-98281;Jason Quinn;1909-11-06;MS;IT;73;
1994-03169;Estella May;1910-10-17;MS;CS;91;
1975-12415;Gabriel Klein;1958-10-04;MS;IT;63;
1950-89259;Juan Martinez;1999-11-30;MS;IT;75;
1957-54172;Iva Spencer;1906-03-29;BS;CS;108;
1932-51467;Evan Cruz;1988-11-01;BS;IT;113;
1988-92067;Wayne Gordon;1923-03-08;BS;IT;49;
1970-17778;Earl Wilkerson;1902-01-24;BS;CS;133;
1982-20095;Donald Page;1938-02-30;BS;CS;9;
1967-36501;Pearl Zimmerman;1906-09-19;BS;IT;114;
